Code INSEE,code_region,code_departement,Département,siren_epci,EPCI,Logements,Établissements,Locaux raccordables 4eme trimestre 2017,Locaux raccordables 1er trimestre 2018,Locaux raccordables 2eme trimestre 2018,Locaux raccordables 4eme trimestre 2018,Locaux raccordables 3eme trimestre 2018,Locaux raccordables 1er trimestre 2019,Locaux raccordables 2eme trimestre 2019,Locaux raccordables 3eme trimestre 2019,Locaux raccordables 4eme trimestre 2019,Locaux raccordables 1er trimestre 2020,Locaux raccordables 2eme trimestre 2020,Locaux raccordables 3eme trimestre 2020,Locaux raccordables 4eme trimestre 2020,Locaux raccordables 1er trimestre 2021,Locaux raccordables 2eme trimestre 2021,Locaux raccordables 3eme trimestre 2021,Locaux raccordables 4eme trimestre 2021,Région,deploiement,Locaux raccordables 1er trimestre 2022,commune,Commune,EPCI AMII,Nombre locaux IPE T2 2022 (somme tous OI),Source retenue T2 2022 ,Meilleure estimation des locaux T2 2022 ,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,OI T2 2022,Locaux raccordables 2eme trimestre 2022
53075,52,53,Mayenne,200048551,CC du Pays de Craon,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,108,121,121,129,Pays de la Loire,,142,Cosmes,Cosmes,Non,142,IPE T2 2022 (un IPE),142,0,0,0,1,MAYE,142
53084,52,53,Mayenne,200048551,CC du Pays de Craon,"2,381",174,0,0,0,22,22,22,58,644,"1,802","1,873","2,000","2,087","2,145","2,301","2,357","2,450","2,463",Pays de la Loire,,"2,471",Craon,Craon,Non,"2,941",IPE T2 2022 (un IPE),"2,941",0,0,0,0,MAYE,"2,577"
53101,52,53,Mayenne,245300447,CC du Pays de Château-Gontier,352,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,289,289,Pays de la Loire,,289,Fromentières,Fromentières,Oui,364,IPE T2 2022 (un IPE),362,0,0,0,1,FRTE-MAYE,307
53106,52,53,Mayenne,200042182,CC du Mont des Avaloirs,322,13,0,0,0,0,0,0,0,0,85,85,140,229,314,357,357,379,379,Pays de la Loire,,379,Gesvres,Gesvres,Non,379,IPE T2 2022 (un IPE),379,0,0,0,1,MAYE,379
53116,52,53,Mayenne,200055887,CC Mayenne Communauté,379,22,0,0,0,0,0,0,0,0,0,0,0,0,0,85,87,210,241,Pays de la Loire,,289,Le Horps,Le Horps,Non,544,IPE T2 2022 (un IPE),544,0,0,0,1,MAYE,421
53119,52,53,Mayenne,245300330,CA Laval Agglomération,"1,903",57,"1,670","1,721","1,721","1,967","1,721","1,991","1,992","2,019","2,083","2,083","2,083","2,087","2,115","2,115","2,116","2,116","2,123",Pays de la Loire,,"2,124",L'Huisserie,L'Huisserie,Oui,"2,300",IPE T2 2022 (un IPE),"2,292",0,0,0,0,FRTE-LTHD,"2,124"
53131,52,53,Mayenne,245300389,CC du Bocage Mayennais,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Lesbois,Lesbois,Non,169,IPE T2 2022 (un IPE),169,0,0,0,1,MAYE,1
53132,52,53,Mayenne,245300389,CC du Bocage Mayennais,175,8,0,0,0,0,0,0,0,0,0,0,0,0,14,45,45,57,63,Pays de la Loire,,88,Levaré,Levaré,Non,199,IPE T2 2022 (un IPE),199,0,0,0,1,MAYE,153
53133,52,53,Mayenne,200042182,CC du Mont des Avaloirs,498,11,0,0,0,0,0,0,0,0,0,0,0,31,52,60,113,336,371,Pays de la Loire,,529,Lignières-Orgères,Lignières-Orgères,Non,565,IPE T2 2022 (un IPE),565,0,0,0,1,MAYE,562
53150,52,53,Mayenne,245300447,CC du Pays de Château-Gontier,437,20,0,0,0,0,0,0,0,0,0,0,0,115,115,290,294,393,393,Pays de la Loire,,393,Ménil,Ménil,Oui,506,IPE T2 2022 (un IPE),506,0,0,0,1,MAYE,438
53155,52,53,Mayenne,245300355,CC de l'Ernée,627,25,0,0,0,0,0,0,0,0,186,186,186,188,188,189,190,286,290,Pays de la Loire,,509,Montenay,Montenay,Non,788,IPE T2 2022 (un IPE),788,0,0,0,1,MAYE,576
53158,52,53,Mayenne,245300306,CA Laval Agglomération,453,28,0,0,0,0,0,0,0,0,0,0,0,0,56,56,82,108,179,Pays de la Loire,,292,Montjean,Montjean,Non,547,IPE T2 2022 (un IPE),545,0,0,0,1,LTHD-MAYE,402
53160,52,53,Mayenne,200055887,CC Mayenne Communauté,250,11,0,0,0,0,0,0,0,0,59,59,59,59,162,259,303,312,315,Pays de la Loire,,336,Montreuil-Poulay,Montreuil-Poulay,Non,346,IPE T2 2022 (un IPE),346,0,0,0,1,MAYE,344
53161,52,53,Mayenne,200033298,CC des Coëvrons,"1,607",85,0,0,0,0,0,0,0,0,0,0,0,0,3,323,717,746,920,Pays de la Loire,,"1,114",Montsûrs,Montsûrs,Non,"1,920",IPE T2 2022 (un IPE),"1,909",0,0,0,0,LTHD-MAYE,"1,297"
53175,52,53,Mayenne,245300330,CA Laval Agglomération,567,24,452,452,469,470,470,504,514,514,521,537,537,568,572,576,611,611,614,Pays de la Loire,,614,Parné-sur-Roc,Parné-sur-Roc,Oui,639,IPE T2 2022 (un IPE),634,0,0,0,1,LTHD-MAYE,616
53193,52,53,Mayenne,245300223,CC du Pays de Meslay-Grez,278,10,0,0,0,0,0,0,0,0,133,134,134,134,134,134,134,134,140,Pays de la Loire,,162,Ruillé-Froid-Fonds,Ruillé-Froid-Fonds,Non,276,INSEE 2018 (IPE moins complet),289,0,0,0,1,MAYE,271
53201,52,53,Mayenne,245300330,CA Laval Agglomération,"3,466",363,"3,273","3,420","3,422","3,608","3,503","3,630","3,719","3,739","3,850","3,875","3,917","4,009","4,103","4,113","4,150","4,271","4,332",Pays de la Loire,,"4,334",Saint-Berthevin,Saint-Berthevin,Oui,"4,440",IPE T2 2022 (un IPE),"4,420",0,0,0,0,FRTE-LTHD-MAYE,"4,335"
53222,52,53,Mayenne,200055887,CC Mayenne Communauté,178,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pays de la Loire,,112,Saint-Germain-d'Anxure,Saint-Germain-d'Anxure,Non,184,IPE T2 2022 (un IPE),184,0,0,0,1,MAYE,184
53236,52,53,Mayenne,200042182,CC du Mont des Avaloirs,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,24,Pays de la Loire,,41,Saint-Mars-du-Désert,Saint-Mars-du-Désert,Non,187,IPE T2 2022 (un IPE),187,0,0,0,1,MAYE,117
53240,52,53,Mayenne,200048551,CC du Pays de Craon,227,7,0,0,0,0,0,0,0,0,0,0,0,0,10,47,129,152,152,Pays de la Loire,,232,Saint-Martin-du-Limet,Saint-Martin-du-Limet,Non,263,IPE T2 2022 (un IPE),263,0,0,0,1,MAYE,252
53259,52,53,Mayenne,200048551,CC du Pays de Craon,202,21,0,0,0,0,0,0,0,0,0,0,0,72,111,111,188,223,224,Pays de la Loire,,253,Senonnes,Senonnes,Non,264,IPE T2 2022 (un IPE),264,0,0,0,1,MAYE,253
53267,52,53,Mayenne,200033298,CC des Coëvrons,591,51,0,0,0,0,0,0,0,0,117,123,123,123,125,167,300,384,553,Pays de la Loire,,607,Vaiges,Vaiges,Non,795,IPE T2 2022 (un IPE),794,0,0,0,1,LTHD-MAYE,700
53272,52,53,Mayenne,200042182,CC du Mont des Avaloirs,147,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,22,35,127,Pays de la Loire,,152,Villepail,Villepail,Non,172,IPE T2 2022 (un IPE),172,0,0,0,1,MAYE,156
72011,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,484,15,0,0,0,0,0,0,0,0,0,0,0,0,29,383,401,426,431,Pays de la Loire,,541,Assé-le-Boisne,Assé-le-Boisne,Non,549,IPE T2 2022 (un IPE),549,0,0,0,1,LETR,541
72021,52,72,Sarthe,247200090,CC de Sablé-sur-Sarthe,348,11,0,0,293,293,293,293,293,297,297,297,297,297,297,297,300,404,405,Pays de la Loire,,405,Avoise,Avoise,Oui,413,IPE T2 2022 (un IPE),413,0,0,0,1,LETR,405
72023,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,"1,129",45,0,2,2,2,2,2,360,360,360,360,360,360,360,386,386,387,411,Pays de la Loire,,"1,275",Ballon-Saint Mars,Ballon-Saint Mars,Non,"1,355",IPE T2 2022 (un IPE),"1,355",0,0,0,1,LETR,"1,297"
72026,52,72,Sarthe,200072676,CC Maine Saosnois,731,23,0,0,0,0,0,0,0,0,0,0,27,27,459,460,810,813,814,Pays de la Loire,,814,Beaufay,Beaufay,Non,856,IPE T2 2022 (un IPE),856,0,0,0,1,LETR,854
72028,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,273,16,0,0,0,0,0,0,0,0,238,238,239,303,304,304,304,304,320,Pays de la Loire,,324,Beaumont-Pied-de-Bœuf,Beaumont-Pied-de-Bœuf,Non,344,IPE T2 2022 (un IPE),344,0,0,0,1,LETR,325
72034,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,194,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,Pays de la Loire,,233,Bérus,Bérus,Non,235,IPE T2 2022 (un IPE),235,0,0,0,1,LETR,233
72038,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,324,5,0,0,278,278,278,278,278,278,278,278,279,283,283,283,283,283,283,Pays de la Loire,,283,Boëssé-le-Sec,Boëssé-le-Sec,Non,325,INSEE 2018 (IPE moins complet),329,0,0,0,1,LETR,283
72044,52,72,Sarthe,247200348,CC du Pays Fléchois,205,7,0,0,0,0,0,0,0,0,0,0,224,228,228,228,228,228,228,Pays de la Loire,,228,Bousse,Bousse,Non,235,IPE T2 2022 (un IPE),235,0,0,0,1,LETR,232
72070,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,133,4,0,0,0,0,0,139,139,139,139,139,139,140,140,140,140,140,140,Pays de la Loire,,144,Chassillé,Chassillé,Non,148,IPE T2 2022 (un IPE),148,0,0,0,1,LETR,144
72072,52,72,Sarthe,200073112,CC Sud Sarthe,108,2,0,115,115,115,115,115,115,115,115,115,115,115,116,116,116,116,116,Pays de la Loire,,117,Château-l'Hermitage,Château-l'Hermitage,Non,130,IPE T2 2022 (un IPE),130,0,0,0,1,LETR,121
72080,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,"1,236",87,0,302,302,343,327,343,343,343,343,343,343,805,"1,118","1,163","1,171","1,314","1,315",Pays de la Loire,,"1,410",Cherré-Au,Cherré-Au,Non,"1,486",IPE T2 2022 (un IPE),"1,486",0,0,0,0,LETR,"1,461"
72122,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,494,10,0,0,0,299,0,299,299,299,299,299,299,299,299,299,299,300,303,Pays de la Loire,,540,Duneau,Duneau,Non,561,IPE T2 2022 (un IPE),561,0,0,0,0,LETR,540
72169,52,72,Sarthe,247200629,CC du Val de Sarthe,611,15,0,0,0,87,0,87,87,87,87,87,87,87,87,87,87,86,85,Pays de la Loire,,86,Louplande,Louplande,Non,751,IPE T2 2022 (un IPE),751,0,0,0,1,LETR,739
72186,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,417,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,484,487,Pays de la Loire,,487,Maresché,Maresché,Non,507,IPE T2 2022 (un IPE),507,0,0,0,1,LETR,492
72188,52,72,Sarthe,200072676,CC Maine Saosnois,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93,93,Pays de la Loire,,93,Marollette,Marollette,Non,93,IPE T2 2022 (un IPE),93,0,0,0,1,LETR,93
72189,52,72,Sarthe,200072676,CC Maine Saosnois,"1,179",79,0,0,0,77,77,77,77,77,266,266,266,266,266,932,938,939,940,Pays de la Loire,,"1,219",Marolles-les-Braults,Marolles-les-Braults,Non,"1,341",IPE T2 2022 (un IPE),"1,341",0,0,0,1,LETR,"1,222"
72198,52,72,Sarthe,247200132,CU Le Mans Métropole,"1,131",54,0,0,0,0,0,0,517,914,915,915,958,959,961,969,"1,000","1,160","1,162",Pays de la Loire,,"1,163",La Milesse,La Milesse,Oui,"1,232",IPE T2 2022 (un IPE),"1,205",0,0,0,0,FRTE-LETR,"1,169"
72204,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,296,18,0,0,0,0,0,3,231,231,231,287,287,287,297,297,297,297,298,Pays de la Loire,,303,Montaillé,Montaillé,Non,348,IPE T2 2022 (un IPE),348,0,0,0,1,LETR,314
72223,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,"1,450",60,0,0,0,0,0,0,0,295,295,297,297,308,308,312,312,669,"1,174",Pays de la Loire,,"1,235",Noyen-sur-Sarthe,Noyen-sur-Sarthe,Non,"1,690",IPE T2 2022 (un IPE),"1,690",0,0,0,1,LETR,"1,495"
72234,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,211,3,209,209,209,209,209,209,209,209,209,209,209,209,213,213,214,214,214,Pays de la Loire,,214,Pezé-le-Robert,Pezé-le-Robert,Non,230,IPE T2 2022 (un IPE),230,0,0,0,1,LETR,214
72235,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,198,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Piacé,Piacé,Non,262,IPE T2 2022 (un IPE),262,0,0,0,1,LETR,0
72237,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,229,2,0,0,0,0,0,0,0,215,215,215,215,216,217,221,223,223,240,Pays de la Loire,,240,Pirmil,Pirmil,Non,249,IPE T2 2022 (un IPE),249,0,0,0,1,LETR,240
72244,52,72,Sarthe,247200090,CC de Sablé-sur-Sarthe,"1,415",52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,Pays de la Loire,,"1,403",Précigné,Précigné,Oui,"1,637",IPE T2 2022 (un IPE),"1,637",0,0,0,0,LETR,"1,490"
72246,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,129,2,0,0,110,141,140,140,140,140,140,140,142,145,144,144,145,145,145,Pays de la Loire,,146,Prévelles,Prévelles,Non,151,IPE T2 2022 (un IPE),151,0,0,0,1,LETR,146
72249,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,323,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,11,Pays de la Loire,,11,La Quinte,La Quinte,Non,363,IPE T2 2022 (un IPE),363,0,0,0,1,LETR,11
